awk -F"\t" '$1!=""&&$2!=""&&$3!=""' cgd_gene_names.tab | awk '{print $2 "\t" $9}'
C5_04930C_A	MAL31	CAWG_04859|orf19.3981|C5_04930C_B|C5_04930C|orf19.11464|IPF23226.1|IPF8647.2|orf6.5657|CA3404|CaO19.3981|CaO19.11464	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	1075950	1074184	C	CAL0000184818		Putative high-affinity maltose transporter; transcript is upregulated in clinical isolates from HIV+ patients with oral candidiasis; alkaline induced; Spider biofilm induced	2014-06-24	2016-01-21				N	MAL31
C5_02550C_A	UTP13	CAWG_04637|orf19.4268|C5_02550C_B|C5_02550C|orf19.11744|IPF22940.1|IPF9525.2|Contig4-2550_0003|orf6.3489|CA1822|CaO19.4268|CaO19.11744|IPF9525	ORF|Verified	Ca22chr5A_C_albicans_SC5314	570480	568081	C	CAL0000184822		Putative U3 snoRNA-associated protein; Hap43-induced; repressed in core stress response; physically interacts with TAP-tagged Nop1	2014-06-24	2014-06-24				N	UTP13
CR_08430W_A		CAWG_02130|orf19.6411|CR_08430W_B|CR_08430W|orf19.13769|IPF20702.1|IPF1320.1|Contig4-3073_0022|orf6.7843|YLR386W|CA5119|VAC14|CaO19.13769|CaO19.6411|IPF1320	ORF|Verified	Ca22chrRA_C_albicans_SC5314	1818617	1821289	W	CAL0000184826		Protein similar to S. cerevisiae Vac14p; a protein involved in regulated synthesis of PtdIns(3,5)P(2); transposon mutation affects filamentous growth	2014-06-24	2016-01-21				N	VAC14
C4_02600C_A		CAWG_03531|orf19.2739|C4_02600C_B|C4_02600C|orf19.10253|IPF19958.1|IPF19837.1|Contig4-1912_0004|Contig4-2105_0002|Contig4-2105_0003|orf6.4695|orf6.633|CA2699|RLF2|CaO19.2739	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	538603	536885	C	CAL0000184834		Ortholog(s) have histone binding activity, role in DNA replication-dependent nucleosome assembly and CAF-1 complex, chromosome, centromeric region, nucleus localization	2014-06-24	2016-01-21				N	RLF2
C3_03010C_A	DTD2	CAWG_02621|orf19.297|C3_03010C_B|C3_03010C|orf19.7929|IPF27061.1|IPF3836.2|Contig4-3050_0011|orf6.4296|CaO19.7929|CaO19.297	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	639382	638810	C	CAL0000184836		Ortholog(s) have D-leucyl-tRNA(Leu) deacylase activity, D-tyrosyl-tRNA(Tyr) deacylase activity, role in D-leucine catabolic process, D-tyrosine catabolic process, tRNA metabolic process and cytosol, nucleus localization	2014-06-24	2016-06-22				N	DTD1
CR_00130C_A		CAWG_01374|orf19.7522|CR_00130C_B|CR_00130C|IPF364.2|Contig4-2252_0002|orf6.8774|CA5864|CaO19.7522|IPF364	ORF|Verified	Ca22chrRA_C_albicans_SC5314	34247	33075	C	CAL0000184842		Protein with a pyridoxal phosphate-dependent transferase domain; Hap43-repressed; mutation confers hypersensitivity to amphotericin B; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C4_04820C_A		CAWG_03334|orf19.3797|C4_04820C_B|C4_04820C|orf19.11278|IPF14249.2|IPF6901.3|Contig4-2569_0002|orf6.2915|orf6.3070|CA1421|MRPL11|CaO19.3797	ORF|Uncharacterized	Ca22chr4A_C_albicans_SC5314	1036958	1036182	C	CAL0000184844		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	2014-06-24	2016-01-21				N	MRPL11
C3_06070C_A	PBS2	CAWG_02916|orf19.7388|C3_06070C_B|C3_06070C|IPF3329.1|Contig4-3036_0020|orf6.8548|CA5686|CaO19.7388|IPF3329	ORF|Verified	Ca22chr3A_C_albicans_SC5314	1379951	1378314	C	CAL0000184846		MAPK kinase (MAPKK); role in osmotic and oxidative stress responses, oxidative stress adaptation; required for stress regulation of Hog1p localization and activity; functional homolog of S. cerevisiae Pbs2p	2014-06-24	2016-06-22				N	PBS2
C1_14570C_A	FGR24	CAWG_05353|orf19.7275|C1_14570C_B|C1_14570C|IPF14003.1|Contig4-2250_0008|Contig4-2250_0010|orf6.8175|orf6.8177|CA5385|Zorro2b.3f	ORF|Verified|transposable element gene	Ca22chr1A_C_albicans_SC5314	3185097	3184381	C	CAL0000184849		Protein encoded in retrotransposon Zorro2 with similarity to retroviral endonuclease-reverse transcriptase proteins; lacks an ortholog in S. cerevisiae; transposon mutation affects filamentous growth	2014-06-24	2016-01-21				N	
C1_04300C_A	SSA2	CAWG_00963|orf19.1065|C1_04300C_B|C1_04300C|orf19.8667|HS72|SSA1|IPF26247.1|IPF7060.2|Contig4-2688_0006|Contig4-2688_0009|orf6.4924|CA2857|CaO19.1065|CaO19.8667	ORF|Verified	Ca22chr1A_C_albicans_SC5314	892310	890373	C	CAL0000184853		HSP70 family chaperone; cell wall fractions; antigenic; beta-defensin peptides impport; ATPase domain binds histatin 5; at hyphal surface, not yeast; farnesol-repressed in biofilm; flow model, Spider biofilm repressed; caspofungin repressed	2014-06-24	2016-01-21				N	SSA2
CR_05440W_A		CAWG_01868|orf19.3515|CR_05440W_B|CR_05440W|IPF12570.2|Contig4-2428_0007|CA0804|CaO19.3515|BNA1|orf6.1948	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	1162025	1162540	W	CAL0000184857		Putative 3-hydroxyanthranilic acid dioxygenase, involved in NAD biosynthesis; Hap43p-repressed gene	2014-06-24	2016-01-21				N	BNA1
C2_09290W_A		CAWG_06006|orf19.4090.1|C2_09290W_B|C2_09290W|IPF23132.1|IPF2089.1|orf6.3612|CA4329|VMA21	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1898815	1899127	W	CAL0000184859		Ortholog(s) have role in vacuolar proton-transporting V-type ATPase complex assembly and endoplasmic reticulum membrane localization	2014-06-24	2016-01-21				N	VMA21
C3_07040C_A	YSA1	CAWG_03012|orf19.6796|C3_07040C_B|C3_07040C|orf19.14088|IPF20413.1|IPF5962.1|Contig4-2796_0005|orf6.8835|CA5909|CaO19.6796|CaO19.14088	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	1615095	1614394	C	CAL0000184863		Predicted Nudix hydrolase family member with ADP-ribose pyrophosphatase activity; role in metabolism of O-acetyl-ADP-ribose to AMP and acetylated ribose 5'-phosphate; rat catheter biofilm repressed	2014-06-24	2016-06-22				N	YSA1
C1_11280W_A		CAWG_00308|orf19.674|C1_11280W_B|C1_11280W|orf19.8291|IPF26630.1|IPF3965.2|Contig4-2917_0014|orf6.6567|CA4110|CWC2|CaO19.8291|CaO19.674|IPF3965	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	2476659	2477750	W	CAL0000184865		Ortholog(s) have U6 snRNA binding, pre-mRNA binding activity and role in mRNA cis splicing, via spliceosome, spliceosomal snRNP assembly	2014-06-24	2016-01-21				N	CWC2
C6_04170C_A	SEC5	CAWG_04962|orf19.74|C6_04170C_B|C6_04170C|orf19.7725|orf19.7726|IPF17429.2|IPF19821.2|IPF27187.1|IPF16249.2|orf6.1371|orf6.80|orf6.1370|CA0445|CA0444|orf19.75|CaO19.74|CaO19.7725|IPF17429.5f	ORF|Uncharacterized	Ca22chr6A_C_albicans_SC5314	919258	916379	C	CAL0000184879	CAL0000658	Predicted exocyst component; ortholog of S. cerevisiae Sec5p; merged with orf19.75 in Assembly 21	2014-06-24	2016-01-21				N	SEC5
C3_02470C_A	RPL9B	CAWG_02571|orf19.236|C3_02470C_B|C3_02470C|orf19.7866|IPF27046.1|IPF10099.1|Contig4-2868_0008|orf6.955|CA0239|RPL9|CaO19.236|CaO19.7866	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	539411	538836	C	CAL0000184881		Ribosomal protein L9; repressed upon phagocytosis by murine macrophages; repressed by nitric oxide; protein levels decrease in stationary phase; Hap43-induced; Spider biofilm repressed	2014-06-24	2016-06-22				N	RPL9B
C2_10200W_A		CAWG_06091|orf19.1761|C2_10200W_B|C2_10200W|orf19.9330|IPF25572.1|IPF6848.1|Contig4-1964_0004|orf6.4088|CA2260|OST2|CaO19.9330|CaO19.1761	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	2095699	2096214	W	CAL0000184889		Predicted olichyl-diphosphooligosaccharide-protein glycotransferase; role in protein N-linked glycosylation; Spider biofilm repressed	2014-06-24	2016-01-21				N	OST2
C6_00750C_A	PGK1	CAWG_05284|orf19.3651|C6_00750C_B|C6_00750C|orf19.11135|PGK|IPF23636.1|IPF17009.2|Contig4-3041_0020|orf6.3310|CA1691|CaO19.11135|CaO19.3651	ORF|Verified	Ca22chr6A_C_albicans_SC5314	133230	131977	C	CAL0000184891	CAL0006637	Phosphoglycerate kinase; localizes to cell wall and cytoplasm; antigenic in murine/human infection; flow model biofilm, Hog1-, Hap43-, GCN-induced; repressed upon phagocytosis; repressed in Spider biofilms by Bcr1, Ndt80, Rob1, Brg1	2014-06-24	2016-01-21				N	PGK1
C2_05100C_A	ERF1	CAWG_04262|orf19.3541|C2_05100C_B|C2_05100C|orf19.11025|IPF23726.1|IPF6434.1|Contig4-2990_0007|orf6.4287|CA2400|SUP45|CaO19.11025|CaO19.3541	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1056660	1055350	C	CAL0000184893		Putative translation release factor 1, which interacts with stop codons and promotes release of nascent peptides from ribosomes; Hap43p-induced gene	2014-06-24	2016-01-21				N	SUP45
C1_08370W_A	SDS24	CAWG_00589|orf19.5118|C1_08370W_B|C1_08370W|orf19.12584|orf6.6332|IPF22127.1|IPF6359.2|Contig4-3000_0016|Contig4-3000_0017|CA3920|SDS23|CaO19.12584|CaO19.5118	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	1839237	1841123	W	CAL0000184899		Protein similar to S. cerevisiae Sds24 involved in cell separation during budding; transcript regulated by Mig1 and Tup1; fluconazole-induced; flow model biofilm induced	2014-06-24	2016-01-21				N	SDS24
C5_04120C_A		CAWG_04785|orf19.3894|C5_04120C_B|C5_04120C|orf19.11375|IPF23270.1|IPF15861.1|Contig4-2459_0001|orf6.2345|CA1052|IOX1|CaO19.3894|IPF15861	ORF|Verified	Ca22chr5A_C_albicans_SC5314	919472	918450	C	CAL0000184902		Putative inositol oxygenase; mutation confers hypersensitivity to toxic ergosterol analog; Spider biofilm induced	2014-06-24	2016-01-21				N	
C6_03460W_A		CAWG_05024|orf19.5710|C6_03460W_B|C6_03460W|orf19.13133|IPF21499.1|IPF8486.2|orf6.4640|CA2657|NUP1|CaO19.5710|IPF8486	ORF|Uncharacterized	Ca22chr6A_C_albicans_SC5314	730859	734344	W	CAL0000184906		Nucleoporin component of central core of the nuclear pore complex; mRNA binds She3	2014-06-24	2016-01-21				N	NUP1
C1_09930W_A		CAWG_00439|orf19.4861|C1_09930W_B|C1_09930W|orf19.12324|IPF12253.1|IPF19185.1|Contig4-2920_0002|orf6.688|orf6.7351|CA4727|CaO19.4861|IPF12253	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	2172939	2173751	W	CAL0000184908		Protein of unknown function; rat catheter biofilm repressed	2014-06-24	2016-01-21				N	
C7_03690W_A		CAWG_05700|orf19.5508|C7_03690W_B|C7_03690W|IPF2589.1|Contig4-3088_0044|orf6.4356|CA2450|CaJ7.0423|CaO19.5508|LPF37|CaJ7_0423|CaO19_5508|IPF2589	ORF|Uncharacterized	Ca22chr7A_C_albicans_SC5314	820478	821188	W	CAL0000184911		Ortholog of Candida albicans WO-1 : CAWG_05700	2014-06-24	2016-01-21				N	
C3_07460W_A		CAWG_03055|orf19.6742|C3_07460W_B|C3_07460W|orf19.14034|IPF20315.1|IPF3503.1|Contig4-3006_0018|orf6.8889|CA5952|CaO19.14034|FCP1|CaO19.6742|IPF3503	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	1704278	1706584	W	CAL0000184913		Ortholog(s) have CTD phosphatase activity, role in dephosphorylation of RNA polymerase II C-terminal domain, negative regulation of G0 to G1 transition and DNA-directed RNA polymerase II, holoenzyme, cytosol localization	2014-06-24	2016-06-22				N	FCP1
C5_00060C_A		CAWG_04402|orf19.5692|C5_00060C_B|C5_00060C|IPF5453.1|Contig4-2927_0017|orf6.4570|CA2611|CaO19.5692|IPF5453	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	8807	7209	C	CAL0000184933		Ortholog(s) have ubiquitin-protein transferase activity, role in anaphase-promoting complex-dependent catabolic process, protein ubiquitination and anaphase-promoting complex, nuclear periphery localization	2014-06-24	2014-06-24				N	APC4
C5_01400W_A	SEF2	CAWG_04527|orf19.1926|C5_01400W_B|C5_01400W|orf19.9482|orf19.11606|IPF25372.1|IPF15112.2|IPF23122.1|IPF18736.1|Contig4-2911_0020|orf6.1277|orf6.2618|CA0395|orf19.4129|CaO19.9482|CaO19.1926|SEF11.5eoc	ORF|Verified	Ca22chr5A_C_albicans_SC5314	313333	315318	W	CAL0000184939		Zn(II)2Cys6 transcription factor, required for normal resistance to copper; repressed by Sfu1 in high-iron conditions; regulated by Sef1, Sfu1, and Hap43; rat catheter and Spider biofilm induced	2014-06-24	2014-06-24				N	
C4_02020W_A	CAT2	CAWG_03592|orf19.4591|C4_02020W_B|C4_02020W|orf19.12060|IPF22569.1|IPF1006.1|Contig4-3104_0049|orf6.7890|CTN2|CaO19.4591|CaO19.12060|CA5152	ORF|Verified	Ca22chr4A_C_albicans_SC5314	398110	400008	W	CAL0000184947		Major carnitine acetyl transferase; intracellular acetyl-CoA transport; localized in peroxisomes and mitochondria; induced in macrophages; Hog1-repressed; stationary phase enriched; farnesol-upregulated in biofilm; Spider biofilm induced	2014-06-24	2016-01-21				N	CAT2
C2_05380W_A		CAWG_04288|orf19.3569|C2_05380W_B|C2_05380W|orf19.11053|IPF23730.1|IPF3203.2|Contig4-3023_0017|orf6.5760|CA3487|YLR407w|CaO19.11053|CaO19.3569|IPF3203	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1106562	1107680	W	CAL0000184951		Protein of unknown function; S. cerevisiae YLR407W mutants have abnormal budding; constitutive expression independent of MTL or white-opaque status; Spider biofilm induced	2014-06-24	2016-01-21				N	YLR407W
C3_01610W_A		CAWG_02493|orf19.1682|C3_01610W_B|C3_01610W|orf19.9251|IPF25637.1|IPF11681.2|Contig4-2363_0002|orf6.889|CA0216|CaO19.1682|CaO19.9251|IPF11681	ORF|Verified	Ca22chr3A_C_albicans_SC5314	353503	354663	W	CAL0000184953		Membrane protein; Hap43p-repressed gene; repressed by nitric oxide	2014-06-24	2016-06-22				N	
C3_03160C_A		CAWG_02677|orf19.315|C3_03160C_B|C3_03160C|orf19.7947|IPF27041.1|IPF6748.2|Contig4-2797_0022|orf6.5643|CA3393|CaO19.315|CaO19.7947|IPF6748	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	674318	673704	C	CAL0000184955		Ortholog of C. dubliniensis CD36 : Cd36_83120, C. parapsilosis CDC317 : CPAR2_103220, Candida tenuis NRRL Y-1498 : CANTEDRAFT_112860 and Debaryomyces hansenii CBS767 : DEHA2G08360g	2014-06-24	2016-06-22				N	
C1_13980C_A	DUR7	CAWG_00055|orf19.7205|C1_13980C_B|C1_13980C|IPF901.1|Contig4-3075_0002|CA5331|DUR33.5eoc|DUR33|orf6.8105	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	3082867	3080843	C	CAL0000184959		Putative urea transporter; fungal-specific (no human or murine homolog)	2014-06-24	2016-01-21				N	
C2_08930W_A		CAWG_05976|orf19.213|C2_08930W_B|C2_08930W|orf19.7845|IPF27114.1|IPF13198.1|Contig4-2967_0009|orf6.5160|CA3034|CaO19.213|RPN12|CaO19.7845	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1818186	1819019	W	CAL0000184969		Ortholog(s) have role in proteasome-mediated ubiquitin-dependent protein catabolic process and nuclear chromatin, nuclear periphery, proteasome regulatory particle, lid subcomplex, proteasome storage granule localization	2014-06-24	2016-01-21				N	RPN12
C1_05560W_A	RIB4	CAWG_00846|orf19.410.3|C1_05560W_B|C1_05560W|IPF26888.1|IPF4908.2|Contig4-3004_0003|CA0054|RIB4.3	ORF|Verified	Ca22chr1A_C_albicans_SC5314	1166877	1167580	W	CAL0000184983		Lumazine synthase (6,7-dimethyl-8-ribityllumazine synthase, DMRL synthase); catalyzes the penultimate step in the synthesis of riboflavin; Hap43-induced; rat catheter and Spider biofilm repressed	2014-06-24	2016-01-21				N	RIB4
C5_01620C_A	VPS22	CAWG_04549|orf19.6296|C5_01620C_B|C5_01620C|orf19.13675|IPF20856.1|IPF15696.2|Contig4-2128_0001|orf6.5446|CA3235|CaO19.13675|SNF8|CaO19.6296	ORF|Verified	Ca22chr5A_C_albicans_SC5314	359429	358644	C	CAL0000184989		ESCRT-II complex protein with a role in multivesicular body (MVB) trafficking; required for processing of Rim8p; Hap43p-repressed gene	2014-06-24	2014-06-24				N	SNF8
C3_02460C_A	PHA2	CAWG_02570|orf19.234|C3_02460C_B|C3_02460C|orf19.7864|IPF10101.2|IPF19241.1|PHA2.3|Contig4-2868_0006|orf6.953|orf6.521|CA0238	ORF|Uncharacterized	Ca22chr3A_C_albicans_SC5314	538135	537128	C	CAL0000185001		Putative prephenate dehydratase; Hap43p-repressed gene; expression downregulated in an ssr1 null mutant	2014-06-24	2016-06-22				N	PHA2
C5_02010C_A		CAWG_04586|orf19.3170|C5_02010C_B|C5_02010C|orf19.10680|IPF18726.2|IPF3178.2|Contig4-2939_0001|orf6.1165|orf6.1234|orf6.2668|CA0378|CaO19.3170|IPF3178	ORF|Uncharacterized	Ca22chr5A_C_albicans_SC5314	453531	451345	C	CAL0000185005		Ortholog(s) have role in RNA Polymerase I assembly, RNA Polymerase II core complex assembly, RNA Polymerase III assembly, formation of translation preinitiation complex and cytoplasm, cytosolic ribosome localization	2014-06-24	2014-06-24				N	BUD27
C1_08660C_A		CAWG_00559|C1_08660C_B|C1_08660C|orf19.12187|IPF22466.1|IPF13653.2|Contig4-2780_0010|orf6.3186|CA1604|CaO19.4724|SAP62|CaO19.12187|IPF13653|orf19.4724	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	1892457	1891687	C	CAL0000185007		Ortholog(s) have RNA binding activity, role in spliceosomal complex assembly and U2-type prespliceosome localization	2014-06-24	2016-01-21				N	PRP11
C7_01420W_A	GIR2	CAWG_05493|orf19.6587|C7_01420W_B|C7_01420W|orf19.13940|IPF20628.1|IPF18161.1|Contig4-2926_0004|orf6.7575|YDR152W|CA4895|CaJ7.0157|CaO19.13940|CaO19.6587|CaJ7_0157|CaO19_6587|IPF18161	ORF|Verified	Ca22chr7A_C_albicans_SC5314	292252	293031	W	CAL0000185013		Ortholog of S. cerevisiae Gir2; transposon mutation affects filamentous growth	2014-06-24	2016-01-21				N	GIR2
CR_04280C_A		CAWG_01765|orf19.516|CR_04280C_B|CR_04280C|orf19.8147|IPF26776.1|IPF12486.1|Contig4-3063_0018|Contig4-3063_0019|orf6.6728|CA4233|CaO19.516|RFT1|CaO19.8147	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	957281	955596	C	CAL0000185017		S. cerevisiae ortholog Rft1p has role in glycolipid translocation, protein N-linked glycosylation and localizes to endoplasmic reticulum membrane; regulated by Sef1p-, Sfu1p-, and Hap43p	2014-06-24	2016-01-21				N	RFT1
CR_08570W_A	SKI2	CAWG_02142|orf19.6425|CR_08570W_B|CR_08570W|orf19.13783|IPF20784.1|IPF1354.1|Contig4-3074_0039|Contig4-3074_0041|Contig4-3074_0043|orf6.7829|CA5108|CaO19.6425|CaO19.13783	ORF|Uncharacterized	Ca22chrRA_C_albicans_SC5314	1847067	1850804	W	CAL0000185019		Ortholog(s) have mRNA binding activity, role in nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay, nuclear-transcribed mRNA catabolic process, non-stop decay and Ski complex, cytosol localization	2014-06-24	2016-01-21				N	SKI2
C1_13570W_A	MPT5	CAWG_00095|orf19.4991|C1_13570W_B|C1_13570W|orf19.12458|IPF22202.1|IPF1777.1|Contig4-3025_0018|Contig4-3025_0020|orf6.8018|CA5271|CaO19.4991|CaO19.12458|IPF1777	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	2976150	2978966	W	CAL0000185028		Putative RNA-binding protein; Hap43p-repressed gene; protein induced during the mating process	2014-06-24	2016-01-21				N	MPT5
C2_10650W_A		orf19.5342.2|C2_10650W_B|C2_10650W	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	2193331	2193519	W	CAL0000185031		Protein of unknown function; protein newly produced during adaptation to the serum	2014-06-24	2016-01-21				N	
C4_02320C_A	SOD1	CAWG_03562|orf19.2770.1|C4_02320C_B|C4_02320C|orf19.10286.2|IPF24645.1|IPF7082.2|CA4120|SOD1.3	ORF|Verified	Ca22chr4A_C_albicans_SC5314	461644	460935	C	CAL0000185037		Cytosolic copper- and zinc-containing superoxide dismutase; role in protection from oxidative stress; required for full virulence; alkaline induced by Rim101; induced by human blood; rat catheter, flow model and Spider biofilm repressed	2014-06-24	2016-01-21				N	SOD1
C3_03750C_A	ORC3	CAWG_02692|orf19.6942|C3_03750C_B|C3_03750C|orf19.14204|IPF20182.1|IPF5897.1|Contig4-3085_0013|Contig4-3085_0014|orf6.7328|CA4710|CaO19.14204|CaO19.6942	ORF|Verified	Ca22chr3A_C_albicans_SC5314	789564	787516	C	CAL0000185041		Protein similar to S. cerevisiae Orc3p, which is a component of the origin recognition complex involved in DNA replication; mutation confers hypersensitivity to toxic ergosterol analog; induced under hydroxyurea treatment	2014-06-24	2016-06-22				N	ORC3
C2_02940W_A	MET1	CAWG_04061|orf19.5811|C2_02940W_B|C2_02940W|orf19.13233|IPF21386.1|IPF9300.2|Contig4-2921_0008|orf6.6645|CA4162|CaO19.5811|CaO19.13233	ORF|Verified	Ca22chr2A_C_albicans_SC5314	586142	587827	W	CAL0000185049	CAL0006603	Putative uroporphyrin-3 C-methyltransferase, methionine biosynthesis enzyme; upregulated by human whole blood or polymorphonuclear (PMN) cells; Hog1p-induced; fungal-specific (no human or murine homolog); Hap43p-repressed	2014-06-24	2016-01-21				N	MET1
C1_03760C_A	STR2	CAWG_01015|orf19.1033|C1_03760C_B|C1_03760C|orf19.8635|IPF26248.1|IPF6155.2|orf6.3218|CA1626|CaO19.1033	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	786874	785087	C	CAL0000185051	CAL0006728	Ortholog(s) have cystathionine gamma-synthase activity, role in transsulfuration and cytosol, nucleus localization	2014-06-24	2016-01-21				N	STR2
C1_14130W_A	FTR1	CAWG_00041|orf19.7219|C1_14130W_B|C1_14130W|orf6.8119|IPF868.1|Contig4-3043_0004|CA5345|CaO19.7219	ORF|Verified	Ca22chr1A_C_albicans_SC5314	3113601	3114746	W	CAL0000185056	CAL0006527	High-affinity iron permease; required for mouse virulence, low-iron growth; iron, amphotericin B, caspofungin, ciclopirox, Hog1p, Sef1p, Sfu1p, and Hap43p regulated; complements S. cerevisiae ftr1 iron transport; Hap43p-repressed	2014-06-24	2016-01-21				N	FTR1
C6_02110W_A		CAWG_05156|orf19.3498|C6_02110W_B|C6_02110W|orf19.10992|IPF9957.2|IPF14060.2|Contig4-2880_0003|orf6.1942|orf6.4358|CA0802|CaO19.3498|IPF14060	ORF|Uncharacterized	Ca22chr6A_C_albicans_SC5314	436350	437441	W	CAL0000185066		Ortholog of C. dubliniensis CD36 : Cd36_62270, C. parapsilosis CDC317 : CPAR2_602240, Candida tenuis NRRL Y-1498 : CANTEDRAFT_114419 and Debaryomyces hansenii CBS767 : DEHA2E04884g	2014-06-24	2016-01-21				N	
C6_00720C_A	COX15	CAWG_05287|orf19.3656|C6_00720C_B|C6_00720C|orf19.11140|IPF23635.1|IPF13028.2|Contig4-2704_0006|orf6.3305|CA1688|CaO19.3656|CaO19.11140	ORF|Verified	Ca22chr6A_C_albicans_SC5314	125947	124508	C	CAL0000185068	CAL0006475	Cytochrome oxidase assembly protein; transcript regulated by Nrg1 and Tup1; alkaline repressed; Hap43-repressed; early-stage flow model biofilm induced; Spider biofilm repressed	2014-06-24	2016-01-21				N	COX15
C4_02790C_A	SAS10	CAWG_03519|orf19.2717|C4_02790C_B|C4_02790C|orf19.10232|IPF24603.1|IPF6410.2|Contig4-2673_0009|orf6.2702|CA1274|CaO19.2717	ORF|Verified	Ca22chr4A_C_albicans_SC5314	584097	582403	C	CAL0000185070		Putative U3-containing small subunit processome complex subunit; Hap43p-induced gene; mutation confers resistance to 5-fluorocytosine (5-FC); repressed upon high-level peroxide stress	2014-06-24	2016-01-21				N	SAS10
C1_00640C_A	RPO41	CAWG_01309|orf19.6041|C1_00640C_B|C1_00640C|orf19.13462|IPF21121.1|IPF1453.2|Contig4-3053_0037|orf6.7585|CA4904|CaO19.6041|CaO19.13462	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	111027	107125	C	CAL0000185076		Putative mitochondrial RNA polymerase; repressed in core stress response; Spider biofilm induced	2014-06-24	2016-01-21				N	RPO41
C2_09400C_A	ERG24	CAWG_06017|orf19.1598|C2_09400C_B|C2_09400C|orf19.9166|IPF25723.1|IPF3764.2|Contig4-3095_0045|orf6.1086|orf6.1911|CA0300|CaO19.9166|CaO19.1598	ORF|Verified	Ca22chr2A_C_albicans_SC5314	1914592	1913246	C	CAL0000185086		C-14 sterol reductase, has a role in ergosterol biosynthesis; mutation confers increased sensitivity to dyclonine; rat catheter and Spider biofilm repressed	2014-06-24	2016-01-21				N	ERG24
C1_10520W_A		CAWG_00381|orf19.996|C1_10520W_B|C1_10520W|orf19.8611|IPF26290.1|IPF6784.2|Contig4-2932_0013|Contig4-2932_0014|orf6.5802|CA3521|LPF7|CaO19.8611|CaO19.996|IFA15	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	2327281	2329134	W	CAL0000185090		Protein with a predicted leucine-rich repeat domain; possibly an essential gene, disruptants not obtained by UAU1 method	2014-06-24	2016-01-21				N	
C7_01010W_A		CAWG_05459|orf19.7013|C7_01010W_B|C7_01010W|IPF2344.1|Contig4-3091_0044|orf6.7939|CA5199|CaJ7.0119|CaO19_7013|CaJ7_0119|CaO19.7013|IPF2334	ORF|Uncharacterized	Ca22chr7A_C_albicans_SC5314	212898	214127	W	CAL0000185092		Ortholog of C. dubliniensis CD36 : Cd36_70940, C. parapsilosis CDC317 : CPAR2_300280, Debaryomyces hansenii CBS767 : DEHA2F22220g and Pichia stipitis Pignal : PICST_32459	2014-06-24	2014-06-24				N	
C1_05830W_A		CAWG_00824|orf19.2468|C1_05830W_B|C1_05830W|orf19.10005|IPF6685.3|IPF13626.2|Contig4-2954_0008|orf6.250|orf6.4967|CA2890|TMT1|CaO19.2468|IPF13626	ORF|Uncharacterized	Ca22chr1A_C_albicans_SC5314	1213935	1214855	W	CAL0000185094		Ortholog(s) have trans-aconitate 3-methyltransferase activity and cytosol, nucleus localization	2014-06-24	2016-01-21				N	TMT1
C6_02990W_A		CAWG_05094|orf19.5578|C6_02990W_B|C6_02990W|orf19.13024|IPF17542.3|IPF27975.1|orf6.1645|orf6.1725|CA0611|CaO19.5578|IPF17542|IPF17542.2	ORF|Uncharacterized	Ca22chr6A_C_albicans_SC5314	617910	619601	W	CAL0000185102		Ortholog of C. dubliniensis CD36 : Cd36_63050 and Candida albicans WO-1 : CAWG_05094	2014-06-24	2016-01-21				N	
C2_08720W_A		CAWG_05956|orf19.3604|C2_08720W_B|C2_08720W|orf19.11087|IPF18810.1|IPF17166.2|orf6.2460|orf6.2223|CA0977|CaO19.3604|IPF18810	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	1772078	1773226	W	CAL0000185104		Ortholog(s) have Ino80 complex localization	2014-06-24	2016-01-21				N	IES2
